chr gene skat skato nvar 
17 ALDOC 0.707443273347738 0.707443273347738 1 1.91448259353638
6 HIST1H2AL 0.707443273347738 0.707443273347738 1 1.9616367816925
9 APBA1 0.707443273347738 0.707443273347738 1 1.21654319763184
17 HGS 0.516292089944375 0.707507276432978 8 1.27327466011047
19 ISOC2 0.634282034363545 0.707591679499242 2 1.50527024269104
1 MAEL 0.840198119858697 0.707658976333987 3 1.2135910987854
22 ISX 0.674056280421292 0.707776287205414 3 2.20684933662415
12 ESPL1 0.514139160006015 0.707801689768907 9 1.91549849510193
11 B4GALNT4 0.526983623539715 0.70794622217906 4 1.56630301475525
14 RDH11 0.52700906341115 0.707952789350809 2 1.19774794578552
10 OBFC1 0.707956064385033 0.707956064385033 1 1.77818655967712
14 OR4N5 0.707956064385033 0.707956064385033 1 1.81752681732178
19 SLC8A2 0.707956064385033 0.707956064385033 1 1.8014874458313
1 ID3 0.707956064385033 0.707956064385033 1 1.47056221961975
3 SPATA12 0.707956064385033 0.707956064385033 1 1.88500165939331
6 C6orf48 0.707956064385033 0.707956064385033 1 1.3600537776947
8 IDO1 0.707956064385033 0.707956064385033 2 1.33134317398071
9 RAD23B 0.707956064385033 0.707956064385033 1 1.87539577484131
20 WFDC3 0.707956023401792 0.70815670336016 2 1.95602631568909
9 GLDC 0.847307071727618 0.708230926029497 7 1.41875004768372
1 TRABD2B 0.70825465857152 0.70825465857152 1 1.49462890625
17 LGALS9 0.594200612481689 0.708330192443573 6 1.57661414146423
17 BRCA1 0.55909998252976 0.708338035948343 9 2.05416345596313
17 RHBDF2 0.508518141223261 0.708376945328078 10 2.06991457939148
9 SLC24A2 0.561890435261817 0.708398987641577 3 1.88492107391357
8 C8orf49 0.708402479171515 0.708402479171515 1 1.56283783912659
19 LGALS14 0.529178276551263 0.708501853251877 5 2.0623950958252
6 ORC3 0.514549257289431 0.708821050001037 7 1.78119206428528
4 TNIP3 0.555634865284562 0.708860463957772 2 1.99702024459839
1 CD1A 0.531340333351527 0.709195468786277 6 1.60075116157532
10 NOLC1 0.597780494895376 0.709279975505834 5 2.39635801315308
14 ARG2 0.709411880413626 0.709411880413626 1 1.17679405212402
6 MRPL2 0.54233604829085 0.709471202933385 4 2.04608392715454
7 DYNC1I1 0.528706191832864 0.709474665728923 5 1.51887965202332
9 ZNF462 0.543130611022335 0.709567817768884 10 1.5989887714386
11 HEPHL1 0.852631164332225 0.709586600019231 8 1.89787673950195
12 XPOT 0.709589998295546 0.709589998295546 1 1.19451689720154
15 HAUS2 0.709589998295546 0.709589998295546 1 1.84215092658997
17 TNFSF12 0.709589998295546 0.709589998295546 1 1.24774503707886
17 TNFSF12-TNFSF13 0.709589998295546 0.709589998295546 1 1.2520534992218
1 IL20 0.709589998295546 0.709589998295546 1 1.16794419288635
4 TBCK 0.709589998295546 0.709589998295546 1 1.82159805297852
5 SNX2 0.709589998295546 0.709589998295546 1 1.80473399162292
5 XRCC4 0.709589998295546 0.709589998295546 1 1.76548671722412
7 BRAF 0.709589998295546 0.709589998295546 1 1.83934235572815
2 GPBAR1 0.709672988685855 0.709672988685855 1 1.56182503700256
15 JMJD7-PLA2G4B 0.524049650702026 0.709734544124253 16 1.58211469650269
1 PARK7 0.55421002000065 0.709749155984184 2 1.85635614395142
11 BSX 0.52257758968837 0.709764343183154 2 1.85057640075684
18 DSC2 0.728031351725207 0.709801009382241 9 1.66932511329651
1 POLR3C 0.58610905184725 0.709865662273458 2 1.42275261878967
4 FNIP2 0.517657301112451 0.710017399767316 5 1.88707566261292
6 KHDRBS2 0.52638534313129 0.710049298680976 3 1.90552473068237
11 CHRM4 0.710068331996821 0.710068331996821 1 1.43269109725952
12 PUS1 0.710068331996821 0.710068331996821 1 1.82140040397644
17 MMD 0.710068331996821 0.710068331996821 1 1.23594331741333
17 PHB 0.710068331996821 0.710068331996821 1 1.7769660949707
19 ZNF382 0.710068331996821 0.710068331996821 1 1.19201350212097
1 OR2T8 0.710068331996821 0.710068331996821 1 1.71049380302429
9 CDC26 0.710068331996821 0.710068331996821 1 1.53449177742004
5 KCTD16 0.710068740950814 0.710068740950814 1 1.31206059455872
3 STXBP5L 0.822501903014465 0.710111373088714 3 2.20035409927368
20 CDK5RAP1 0.512952208411213 0.710156399910998 5 1.15069556236267
3 MCF2L2 0.530866926345778 0.710280700453318 5 1.8563859462738
18 TUBB6 0.71053099829056 0.71053099829056 1 1.08062934875488
4 COQ2 0.638299182737191 0.710554962480405 7 1.44327664375305
18 ZBTB7C 0.519823955267226 0.71060561224389 4 1.91305208206177
10 ANKRD16 0.710683947548229 0.710683947548229 1 1.78650331497192
11 FOLR2 0.710683947548229 0.710683947548229 1 1.81824994087219
11 OR5AR1 0.710683947548229 0.710683947548229 1 1.81321358680725
17 PYY 0.710683947548229 0.710683947548229 1 1.91948866844177
1 ELAVL4 0.710683947548229 0.710683947548229 1 1.38241648674011
1 IVNS1ABP 0.710683947548229 0.710683947548229 1 1.35442280769348
1 TMEM56-RWDD3 0.710683947548229 0.710683947548229 1 1.65264463424683
1 UCHL5 0.710683947548229 0.710683947548229 1 1.14207029342651
5 LMNB1 0.710683947548229 0.710683947548229 1 1.67002439498901
18 KCNG2 0.540670402018133 0.710887716031383 4 1.94852256774902
16 GAN 1 0.711035305749259 2 1.14730215072632
11 TNKS1BP1 0.605413035996843 0.71112021287108 13 1.53487133979797
1 GALNT2 0.879945293466709 0.711150908328477 4 1.93429827690125
2 ELMOD3 0.546393353016752 0.711479095110342 3 1.28751468658447
11 ASRGL1 0.71160320009489 0.71160320009489 1 1.84796285629272
16 COX6A2 0.71160320009489 0.71160320009489 1 1.22511672973633
1 AK5 0.71160320009489 0.71160320009489 1 1.10796928405762
5 IPO11 0.71160320009489 0.71160320009489 1 1.52436900138855
6 HLA-DQA2 0.71160320009489 0.71160320009489 1 1.85580468177795
6 TRIM26 0.71160320009489 0.71160320009489 1 1.30301260948181
6 MRPS10 0.711646353599039 0.711646353599039 1 1.23530697822571
5 SPZ1 0.766830787207217 0.711711101204258 2 1.90303945541382
11 KAT5 0.599604029736591 0.71178943974051 2 1.5634491443634
12 SLC2A14 0.557768849675571 0.711803995881461 3 1.85296440124512
1 TNN 0.579173319954143 0.711840748557795 12 1.54586219787598
10 HOGA1 0.52066500498503 0.711843077253769 4 1.90506291389465
7 PRRT4 0.553635232110812 0.711871194582018 3 1.25120854377747
12 ITPR2 0.512573074230475 0.71193542721159 11 2.02742123603821
11 LRRC56 0.605245113395035 0.712046736228671 15 1.40568399429321
20 ENTPD6 0.561392342592484 0.712076291841529 2 2.34879517555237
4 PTPN13 0.504390419572555 0.712129783568226 13 2.1745023727417
2 ARHGAP15 0.524163510228502 0.712166000907405 2 1.85027813911438
14 SNX6 0.712235207619919 0.712235207619919 1 1.89932489395142
16 ZNF688 0.712235207619919 0.712235207619919 1 1.81578922271729
17 LASP1 0.712235207619919 0.712235207619919 1 1.20582342147827
17 MLX 0.712235207619919 0.712235207619919 1 1.21212458610535
1 GNG5 0.712235207619919 0.712235207619919 1 1.20952129364014
1 PSMD4 0.712235207619919 0.712235207619919 1 1.80568337440491
6 HINT3 0.712235207619919 0.712235207619919 1 1.21877574920654
6 MDFI 0.712235207619919 0.712235207619919 1 1.7145893573761
6 PRPF4B 0.712235207619919 0.712235207619919 1 1.57958507537842
8 KCTD9 0.712235207619919 0.712235207619919 1 1.94312381744385
19 PINLYP 0.791993316207945 0.712421885077139 2 1.91252636909485
3 FOXP1 0.511850136718612 0.712455982609531 4 1.35074353218079
1 LRRC53 0.756217132335874 0.71251086151171 10 1.97654914855957
17 SMG8 0.54402351922419 0.712585504972264 4 1.36549115180969
17 RNF213 0.568756714193188 0.712654037997904 31 1.52032971382141
2 ASIC4 0.501159649590038 0.712670469618287 9 1.54145216941833
11 OR4C5 0.712681921899189 0.712681921899189 1 1.83164048194885
14 PLD4 0.712681921899189 0.712681921899189 1 1.88127422332764
15 ADAM10 0.712681921899189 0.712681921899189 1 1.80003237724304
1 LCE3A 0.712681921899189 0.712681921899189 1 1.09435081481934
2 INPP1 0.712681921899189 0.712681921899189 1 1.20742440223694
3 GTF2E1 0.712681921899189 0.712681921899189 1 1.20134091377258
5 ESM1 0.712681921899189 0.712681921899189 1 1.54178953170776
6 DPPA5 0.712681921899189 0.712681921899189 1 1.76520705223083
7 SMARCD3 0.712681921899189 0.712681921899189 1 1.85534048080444
12 ATF1 0.712960557859624 0.712960557859624 1 1.37797951698303
15 PPIP5K1 0.712960557859624 0.712960557859624 1 1.79431414604187
15 SLC24A5 0.712960557859624 0.712960557859624 1 1.36240005493164
15 ZSCAN29 0.712960557859624 0.712960557859624 1 1.84905004501343
19 NR1H2 0.712960557859624 0.712960557859624 1 1.3112907409668
20 EYA2 0.712960557859624 0.712960557859624 1 1.8796591758728
2 MAP3K2 0.712960557859624 0.712960557859624 1 1.75627660751343
2 RNASEH1 0.712960557859624 0.712960557859624 1 1.81127595901489
3 KLF15 0.712960557859624 0.712960557859624 1 1.73880434036255
3 TMEM89 0.712960557859624 0.712960557859624 1 1.1436824798584
4 DEFB131 0.712960557859624 0.712960557859624 1 1.85046529769897
5 SLC23A1 0.712960557859624 0.712960557859624 1 1.81736779212952
9 MTAP 0.712960557859624 0.712960557859624 1 1.78885817527771
2 ITSN2 0.518699462255207 0.712990671509745 9 1.37980556488037
11 F2 0.524589332845206 0.71304801815727 2 1.61529588699341
2 ITGA6 0.533320249710556 0.71309492587596 6 1.3958785533905
14 ZBTB25 0.516646010671831 0.713149813363409 3 1.58951592445374
14 IGHJ1 0.525750101328752 0.713164855085771 2 1.4037299156189
12 HAL 0.516529915730346 0.713171925904257 3 1.26030445098877
11 CELF1 0.713230006194597 0.713230006194597 1 1.70332622528076
11 SESN3 0.713230006194597 0.713230006194597 1 1.18339467048645
19 PPP5C 0.713230006194597 0.713230006194597 1 1.95209050178528
20 GFRA4 0.713230006194597 0.713230006194597 1 1.87125158309937
20 TASP1 0.713230006194597 0.713230006194597 1 1.85402297973633
4 ARHGEF38 0.713230006194597 0.713230006194597 1 1.17496299743652
4 NKX3-2 0.524995738380996 0.713313012625955 3 1.32609176635742
9 SEMA4D 0.539793964509832 0.713363239342862 5 1.39453268051147
10 TBC1D12 0.713436657940173 0.713436657940173 1 1.30868172645569
12 MRPS35 0.713436657940173 0.713436657940173 1 1.49942445755005
13 OXGR1 0.713436657940173 0.713436657940173 1 1.27324533462524
18 PIAS2 0.713436657940173 0.713436657940173 1 1.91331052780151
19 RUVBL2 0.713436657940173 0.713436657940173 1 1.7923276424408
1 GIPC2 0.713436657940173 0.713436657940173 1 1.20521903038025
1 LMOD1 0.713436657940173 0.713436657940173 1 1.45338821411133
1 RCAN3 0.713436657940173 0.713436657940173 1 1.46646618843079
2 KCNF1 0.713436657940173 0.713436657940173 1 1.82256960868835
3 NSUN3 0.713436657940173 0.713436657940173 1 1.17447400093079
6 FAM26E 0.713436657940173 0.713436657940173 1 1.29623007774353
7 IGFBP3 0.713436657940173 0.713436657940173 1 1.48972010612488
8 NKX2-6 0.713436657940173 0.713436657940173 1 1.81993770599365
8 ADAM9 1 0.713473167465339 6 1.92632722854614
10 C10orf126 0.899153645031223 0.713715845602875 4 2.18959259986877
7 OR6B1 0.518976785935244 0.713825951467175 3 1.25187873840332
14 MOAP1 0.713949021502597 0.713949021502597 1 1.86444735527039
2 RGPD2 0.714006419009501 0.714006419009501 1 1.21655893325806
19 APC2 0.622905880229134 0.714125455062878 11 2.13786697387695
12 TRIAP1 0.714147538563455 0.714147538563455 1 1.89162540435791
7 CHST12 0.561221805013069 0.714179158682866 2 1.92913269996643
3 GBE1 0.526524425607584 0.714220261325463 7 1.9763617515564
7 CRHR2 0.824504551613909 0.71425401984117 4 1.69416999816895
3 OPA1 0.710337420586242 0.714381397352965 4 1.70347046852112
10 GDI2 0.714455127671133 0.714455127671133 1 2.14086532592773
12 C12orf66 0.714455127671133 0.714455127671133 1 1.84569692611694
14 MAX 0.714455127671133 0.714455127671133 1 1.27266907691956
1 DCLRE1B 0.714455127671133 0.714455127671133 1 1.11380529403687
1 PRKACB 0.714455127671133 0.714455127671133 1 1.4820671081543
20 ZSWIM3 0.714455127671133 0.714455127671133 1 1.7831597328186
22 SMDT1 0.714455127671133 0.714455127671133 1 1.21233582496643
6 SLC22A3 0.714455127671133 0.714455127671133 1 1.86537170410156
6 SRPK1 0.714455127671133 0.714455127671133 1 1.82617163658142
11 DCUN1D5 0.714481477806823 0.714481477806823 1 1.84280943870544
12 ATP5B 0.714481477806823 0.714481477806823 1 1.10114097595215
14 IFI27 0.714481477806823 0.714481477806823 1 1.74608564376831
17 NLGN2 0.714481477806823 0.714481477806823 1 1.75629067420959
17 PCGF2 0.714481477806823 0.714481477806823 1 1.76933097839355
18 IMPACT 0.714481477806823 0.714481477806823 1 1.82440447807312
2 GPD2 0.714481477806823 0.714481477806823 1 1.33484435081482
3 IL5RA 0.714481477806823 0.714481477806823 1 1.48078298568726
7 EZH2 0.714481477806823 0.714481477806823 1 1.54125189781189
7 LANCL2 0.714481477806823 0.714481477806823 1 1.68244004249573
8 PNOC 0.714481477806823 0.714481477806823 1 1.8047468662262
10 ACSL5 0.714520626726491 0.714520626726491 1 1.07036209106445
10 SPRN 0.714520626726491 0.714520626726491 1 1.47374892234802
11 TMEM225 0.714520626726491 0.714520626726491 1 1.37964367866516
12 RNF34 0.714520626726491 0.714520626726491 1 1.76655101776123
12 SLC11A2 0.714520626726491 0.714520626726491 1 1.20108199119568
14 COX8C 0.714520626726491 0.714520626726491 1 1.71159815788269
17 PRPF8 0.714520626726491 0.714520626726491 1 1.15901279449463
19 FKBP8 0.714520626726491 0.714520626726491 1 1.29863667488098
1 MFAP2 0.714520626726491 0.714520626726491 1 1.16351389884949
20 MAPRE1 0.714520626726491 0.714520626726491 1 1.51501941680908
2 COX5B 0.714520626726491 0.714520626726491 1 1.82122302055359
3 UCN2 0.714520626726491 0.714520626726491 1 1.73861050605774
4 PDCL2 0.714520626726491 0.714520626726491 1 1.88316226005554
7 FZD9 0.714520626726491 0.714520626726491 1 2.01966381072998
8 LRRC14 0.714520626726491 0.714520626726491 1 1.73487138748169
9 HINT2 0.714520626726491 0.714520626726491 1 1.2820725440979
19 ZNF155 0.547147932117306 0.71452805086919 4 1.92939329147339
7 ZP3 0.531819267735423 0.714533488995488 5 1.90201616287231
5 GRK6 0.664814298632723 0.714550076905157 2 1.82290506362915
9 SMC5 0.632282424793443 0.714638118991433 5 1.85237264633179
1 KLHL21 0.538058255213664 0.714657003339584 5 1.93665266036987
7 HECW1 0.552256935574718 0.7146671857175 9 1.57873034477234
4 PROM1 0.53351186039258 0.714726684495918 3 1.88822245597839
4 CDS1 0.785332362811427 0.714726961771316 2 1.85060381889343
14 RNASE1 0.714843645301614 0.714843645301614 1 1.85347080230713
14 STXBP6 0.714843645301614 0.714843645301614 1 1.77075219154358
16 C1QTNF8 0.714843645301614 0.714843645301614 1 2.02043080329895
16 DDX28 0.714843645301614 0.714843645301614 1 1.85092329978943
16 ZG16 0.714843645301614 0.714843645301614 1 1.82644510269165
17 GNGT2 0.714843645301614 0.714843645301614 1 1.41512179374695
20 CTSA 0.714843645301614 0.714843645301614 1 1.12781810760498
4 PGM2 0.714843645301614 0.714843645301614 1 1.36039733886719
5 ADCY2 0.714843645301614 0.714843645301614 1 1.73262143135071
5 HMGCS1 0.714843645301614 0.714843645301614 1 1.88808822631836
5 NEURL1B 0.714843645301614 0.714843645301614 1 1.75401997566223
6 ACAT2 0.714843645301614 0.714843645301614 1 1.11021494865417
9 PTAR1 0.714843645301614 0.714843645301614 1 1.79508113861084
3 COLQ 0.511848287201184 0.714961764214193 6 2.01352882385254
8 GPR20 0.524503141981978 0.714975518913508 7 1.98501300811768
6 OR2B3 0.534271609156864 0.715021910431477 2 1.87185764312744
2 POTEF 0.71523985954372 0.71523985954372 1 1.78892779350281
13 DIAPH3 0.546175403812509 0.715361397996391 6 1.16223907470703
12 APPL2 0.513980549824467 0.715439341739649 6 2.2625732421875
1 CYP4A22 0.767796859233457 0.715490312681135 5 1.25006604194641
4 TBC1D1 0.833014119389225 0.715816509287499 6 1.94044160842896
14 SERPINA9 1 0.715840332861951 7 1.87040305137634
4 NOA1 0.532424223372262 0.715849059564109 3 1.91185212135315
3 TFRC 0.716006202803042 0.716006202803042 1 1.70784163475037
7 TMEM209 0.578514765013088 0.716142773764174 5 1.41635918617249
7 ZNF273 0.551449450444585 0.716172845365876 4 1.92787933349609
16 PRRT2 0.562973725946433 0.716230598258673 2 1.89437460899353
6 C6orf1 0.765514420028995 0.716262261614301 2 1.19338202476501
8 PTP4A3 0.774571960994497 0.716293394072094 2 1.92442345619202
11 OR5M3 0.716370688985101 0.716370688985101 1 1.57872986793518
11 PDGFD 0.716370688985101 0.716370688985101 1 1.73233342170715
19 ZNF480 0.716370688985101 0.716370688985101 1 1.75288271903992
22 APOBEC3A 0.716370688985101 0.716370688985101 2 1.9126992225647
22 RAB36 0.716370688985101 0.716370688985101 1 2.01520681381226
4 HSD17B11 0.716370688985101 0.716370688985101 1 1.46176886558533
5 MCTP1 0.716370688985101 0.716370688985101 1 1.9013249874115
9 NR5A1 0.716370688985101 0.716370688985101 1 1.2829864025116
15 TRPM7 0.823691883252088 0.716439691126769 5 1.97811770439148
19 ZNF432 1 0.716651009829602 5 1.22548913955688
5 DIAPH1 0.659572021042667 0.716867138968487 5 1.34858703613281
11 ANKRD42 0.532469782230057 0.716868566832982 6 1.34107613563538
9 KDM4C 0.50728367719971 0.716926318649729 5 2.20798897743225
10 ZNF248 0.540335254005111 0.716996189660613 3 1.56022191047668
3 ALAS1 0.526918610751312 0.717020816148576 7 1.29791569709778
11 CYP2R1 0.530869645965066 0.717272184816232 2 1.26165270805359
11 CTSF 0.717310593266053 0.717310593266053 1 1.27364993095398
12 CCDC38 0.717310593266053 0.717310593266053 1 1.99064683914185
16 DEF8 0.717310593266053 0.717310593266053 1 1.77250337600708
16 SYCE1L 0.717310593266053 0.717310593266053 1 1.71611666679382
1 DEGS1 0.717310593266053 0.717310593266053 1 1.174644947052
3 C3orf58 0.717310593266053 0.717310593266053 1 1.79905343055725
6 C6orf106 0.717310593266053 0.717310593266053 1 1.49379181861877
7 OR2A12 0.717310593266053 0.717310593266053 1 1.94143605232239
13 TMEM255B 0.951638853673479 0.71738814561486 7 1.24983811378479
10 C10orf128 0.717482063818306 0.717482063818306 1 1.99696564674377
8 XKR4 0.717761638265857 0.717761638265857 1 1.92934131622314
2 CRYGA 0.534716626379785 0.717763060640347 4 1.35335183143616
10 SH2D4B 0.520266730178162 0.717890762092297 5 1.32202410697937
11 SLC25A22 0.553704486410791 0.718029098039671 2 1.70956182479858
7 CDK14 0.528197314648889 0.718119847644073 2 1.8448498249054
10 BUB3 0.718123099392979 0.718123099392979 1 1.83708357810974
10 PPP1R3C 0.718123099392979 0.718123099392979 1 1.78054308891296
14 CKB 0.718123099392979 0.718123099392979 1 1.89956855773926
14 GSKIP 0.718123099392979 0.718123099392979 1 1.78261208534241
15 SORD 0.718123099392979 0.718123099392979 1 1.7819676399231
18 FBXO15 0.718123099392979 0.718123099392979 1 1.80939960479736
1 DESI2 0.718123099392979 0.718123099392979 1 1.10323166847229
1 RGS18 0.718123099392979 0.718123099392979 1 2.19682312011719
1 SPRR2B 0.718123099392979 0.718123099392979 1 1.80497860908508
22 FAM118A 0.718123099392979 0.718123099392979 1 1.90609216690063
22 RFPL1 0.718123099392979 0.718123099392979 1 1.86257791519165
4 TRPC3 0.718123099392979 0.718123099392979 1 1.85393667221069
5 SRD5A1 0.718123099392979 0.718123099392979 1 1.73048734664917
6 GINM1 0.718123099392979 0.718123099392979 1 1.66206240653992
6 MTRNR2L9 0.718123099392979 0.718123099392979 1 1.21491432189941
7 ARPC1A 0.718123099392979 0.718123099392979 1 1.33256721496582
9 DCAF10 0.718123099392979 0.718123099392979 1 1.82709717750549
19 WDR87 0.714630503772679 0.718165381585108 12 1.37456941604614
10 CASC10 0.718195459188176 0.718195459188176 1 1.39753580093384
11 OR5AK2 0.718195459188176 0.718195459188176 1 1.84997320175171
12 C1QL4 0.718195459188176 0.718195459188176 1 1.49277997016907
13 KLF5 0.718195459188176 0.718195459188176 1 1.81144118309021
14 DHRS1 0.718195459188176 0.718195459188176 1 1.38531017303467
17 ELP5 0.718195459188176 0.718195459188176 1 1.19425129890442
19 BSPH1 0.718195459188176 0.718195459188176 1 1.84336829185486
19 IGFL4 0.718195459188176 0.718195459188176 1 1.84704542160034
5 GLRX 0.718195459188176 0.718195459188176 1 1.77483010292053
5 PTGER4 0.718195459188176 0.718195459188176 1 1.47931361198425
7 DNAJB6 0.718195459188176 0.718195459188176 1 1.20718789100647
7 RASA4B 0.718195459188176 0.718195459188176 1 1.8636646270752
9 IZUMO3 0.718195459188176 0.718195459188176 1 1.54070091247559
15 THBS1 0.524987988428479 0.718232344177683 5 1.25280332565308
4 TLR1 0.528759372899214 0.718232904874198 9 1.96450591087341
8 SLC30A8 0.514845616089999 0.718366482756859 4 1.15987586975098
7 TTYH3 0.547668222812463 0.718573285915163 3 1.3420147895813
22 IGLV2-14 1 0.718625865777248 4 2.03028607368469
17 ATP5G1 0.718664804663423 0.718664804663423 1 1.89561128616333
11 FIBP 0.718667839516185 0.718667839516185 1 1.23055720329285
12 FAM222A 0.718667839516185 0.718667839516185 1 1.31575083732605
14 TTC7B 0.718667839516185 0.718667839516185 1 1.95242857933044
17 CBX4 0.718667839516185 0.718667839516185 1 1.73889565467834
17 OSBPL7 0.718667839516185 0.718667839516185 1 1.88991665840149
17 RPL23 0.718667839516185 0.718667839516185 1 1.73942589759827
19 OR10H3 0.718667839516185 0.718667839516185 1 1.94445300102234
1 CD48 0.718667839516185 0.718667839516185 1 1.78896760940552
1 PRR9 0.718667839516185 0.718667839516185 1 1.21687841415405
21 CBR3 0.718667839516185 0.718667839516185 1 1.15020203590393
2 ATP5G3 0.718667839516185 0.718667839516185 1 1.7723217010498
2 DNAJB2 0.718667839516185 0.718667839516185 1 1.80750632286072
8 PENK 0.718667839516185 0.718667839516185 2 1.29734182357788
9 IFNA2 0.718667839516185 0.718667839516185 1 1.64442372322083
7 TRGV4 0.683423590749192 0.718676825770171 3 2.00812292098999
12 SLCO1B1 0.718725228847119 0.718725228847119 1 1.84665036201477
13 CDC16 0.718725228847119 0.718725228847119 1 1.74560379981995
19 BAX 0.718725228847119 0.718725228847119 1 1.53748297691345
1 RGS2 0.718725228847119 0.718725228847119 1 1.771151304245
22 SF3A1 0.718725228847119 0.718725228847119 1 1.83329916000366
22 TOMM22 0.718725228847119 0.718725228847119 1 1.48015213012695
2 ARL5A 0.718725228847119 0.718725228847119 1 1.95328378677368
2 TMEM127 0.718725228847119 0.718725228847119 1 1.47797822952271
3 OSTN 0.718725228847119 0.718725228847119 1 1.28639578819275
4 AADAT 0.718725228847119 0.718725228847119 1 1.36326146125793
7 UNCX 0.718725228847119 0.718725228847119 1 1.42685127258301
9 RGP1 0.718725228847119 0.718725228847119 1 1.4996190071106
5 RPS14 0.864992937313657 0.7189953511476 2 1.39622497558594
12 HIP1R 0.534603513890659 0.719075078675255 7 1.93967175483704
17 SNF8 0.546473372409295 0.719158096791018 2 1.77442264556885
12 TNFRSF1A 0.52342686527084 0.719224736469162 3 1.97484970092773
5 TTC37 0.652504218187273 0.719386638070954 5 1.88832759857178
12 CYP27B1 0.719436133954695 0.719436133954695 1 1.22760272026062
14 IGHV1-3 0.719436133954695 0.719436133954695 1 1.80328249931335
16 PAM16 0.719436133954695 0.719436133954695 1 1.20022773742676
16 QPRT 0.719436133954695 0.719436133954695 1 1.55485534667969
17 PSMD12 0.719436133954695 0.719436133954695 1 1.83505296707153
19 TYROBP 0.719436133954695 0.719436133954695 1 1.53888297080994
1 USP21 0.719436133954695 0.719436133954695 1 2.14769315719604
20 TBC1D20 0.719436133954695 0.719436133954695 1 1.4251115322113
22 SMC1B 0.719436133954695 0.719436133954695 1 1.25008106231689
2 CNNM4 0.719436133954695 0.719436133954695 1 1.53024101257324
3 MCCC1 0.719436133954695 0.719436133954695 1 1.82348203659058
3 RPL24 0.719436133954695 0.719436133954695 1 1.62448501586914
4 MAD2L1 0.719436133954695 0.719436133954695 1 1.21007823944092
5 ERCC8 0.719436133954695 0.719436133954695 1 1.78966116905212
7 LSMEM1 0.719436133954695 0.719436133954695 1 1.70817303657532
17 WNT9B 0.708433237618659 0.719609098979238 3 1.52009129524231
5 RMND5B 0.547403191214758 0.719631029469396 4 1.92879819869995
1 HIST2H3PS2 0.719695241100195 0.719695241100195 1 1.14817047119141
3 DNAJC13 0.73727002469995 0.719857973711503 8 1.18990278244019
19 CNOT3 0.512963351714417 0.719992827510787 9 1.86136651039124
5 B4GALT7 0.530525750759932 0.720070818830288 4 1.94059133529663
19 KMT2B 0.523245328444209 0.720099106189763 11 1.52774167060852
4 DDIT4L 0.720135294515705 0.720135294515705 1 1.16686654090881
16 FBXL16 0.720307331684788 0.720307331684788 1 1.78811407089233
2 CNTNAP5 0.773299636945331 0.720397697093384 6 1.79112362861633
11 OR10A5 0.659427577969938 0.720515622921933 4 1.94229602813721
11 CYB5R2 0.720523396939021 0.720523396939021 1 1.84000873565674
11 DDB2 0.720523396939021 0.720523396939021 1 2.00275564193726
14 NAA30 0.720523396939021 0.720523396939021 1 1.26648283004761
15 TM2D3 0.720523396939021 0.720523396939021 1 1.8356499671936
17 ASGR1 0.720523396939021 0.720523396939021 1 1.46123099327087
19 FEM1A 0.720523396939021 0.720523396939021 1 1.07053136825562
19 LRFN1 0.720523396939021 0.720523396939021 1 1.69220066070557
19 SH3GL1 0.720523396939021 0.720523396939021 1 1.80578708648682
20 ADIG 0.720523396939021 0.720523396939021 1 1.09774780273438
2 IGKV1-27 0.720523396939021 0.720523396939021 1 1.35880327224731
4 CNOT6L 0.720523396939021 0.720523396939021 1 1.33262181282043
6 HIST1H2AD 0.720523396939021 0.720523396939021 1 1.40657114982605
7 BZW2 0.720523396939021 0.720523396939021 1 1.53730010986328
7 STARD3NL 0.720523396939021 0.720523396939021 1 1.9510645866394
9 ZBTB5 0.720523396939021 0.720523396939021 1 1.71403574943542
2 PREPL 0.547452251862439 0.720639933081005 7 1.69223856925964
6 C6orf183 0.536787760522329 0.720849026400516 12 2.77948045730591
15 PGPEP1L 0.558137517174114 0.720975115342023 2 1.26785230636597
8 SCRT1 0.807353132697101 0.721257660858029 2 1.2835054397583
16 PRSS36 0.949370218845161 0.72132149523881 6 1.88770246505737
16 GSE1 0.514868839924347 0.721437646954438 12 2.08700585365295
1 OR2L2 0.546118533898702 0.721467926735693 3 1.89673614501953
2 OXER1 0.580139733359471 0.721498290500911 6 2.0212128162384
4 ZNF732 0.539721345658085 0.721637017812147 5 1.90025281906128
14 TRAV6 0.610431362195572 0.721736776529987 3 1.72454738616943
6 ME1 0.601690637863986 0.721774874198295 3 2.27905702590942
4 C4orf19 0.533149665831695 0.721839046836136 4 1.3252055644989
1 TNFSF4 0.72185797175488 0.72185797175488 1 1.32655143737793
21 CHAF1B 0.72185797175488 0.72185797175488 1 1.89886355400085
21 RUNX1 0.72185797175488 0.72185797175488 1 1.86322546005249
22 TMEM211 0.72185797175488 0.72185797175488 1 1.38166189193726
2 PRKRA 0.72185797175488 0.72185797175488 1 1.65281534194946
5 CDK7 0.72185797175488 0.72185797175488 1 1.86617302894592
6 OR14J1 0.72185797175488 0.72185797175488 1 1.64103198051453
7 PDAP1 0.72185797175488 0.72185797175488 1 1.20346808433533
8 CTHRC1 0.72185797175488 0.72185797175488 1 1.42002558708191
9 PTRH1 0.72185797175488 0.72185797175488 1 1.3864758014679
9 PKN3 0.670387255920417 0.721871063012624 7 1.97658443450928
